"Date" "Location...Operator" "Aircraft.Type...Registration" "Fatalities" "year" "date" "casualties_onboard" "souls_onboard" "casualities_ground"
"1061" "09 Feb 1982" "Tokyo, JapanJapan Air Lines" "McDonnell Douglas DC-8-61JA-8061" "24/174(0)" 1982 1982-02-09 24 174 0
"1199" "19 Feb 1982" "Cerro el Tablazo, ColombiaLAC Columbia" "Douglas DC-6BFHK-1706" "4/4(0)" 1982 1982-02-19 4 4 0
"1262" "21 Feb 1982" "Providence, Rhode IslandPilgrim Airlines" "de Havilland DHC -6-100N127PM" "1/12(0)" 1982 1982-02-21 1 12 0
"1360" "11 Mar 1982" "Mehamn, NorwayWideroe's Flyveselksap" "de Havilland Canada DHC-6 Twin Otter 300LN-BNK" "15/15(0)" 1982 1982-03-11 15 15 0
"1458" "19 Mar 1982" "Near Woodstock, IllinoisMilitary - U.S. Air Force" "Boeing KC-135C58-0031" "27/27(0)" 1982 1982-03-19 27 27 0
"1556" "19 Mar 1982" "Leesburg, FloridaPrivate" "Beechcraft Bonanza F35N567LT" "3/3(0)" 1982 1982-03-19 3 3 0
"1656" "20 Mar 1982" "Branti Airport, IndonesiaGaruda Indonesia Airlines" "Fokker F-28 Fellowship 1000PK-GVK" "27/27(0)" 1982 1982-03-20 27 27 0
"1756" "26 Mar 1982" "Queate, ColombiaAeropesca Colombia" "Vickers Viscount 745DHK-2382" "21/21(0)" 1982 1982-03-26 21 21 0
"1856" "11 Apr 1982" "Near Tanana, AlaskaAir Taxi - Tundra Copters" "Hughes 369DN11058" "3/3(0)" 1982 1982-04-11 3 3 0
"1956" "13 Apr 1982" "Near Erzurum, TurkeyMilitary - U.S. Air Force" "Lockheed C-130H74-1678" "27/27(0)" 1982 1982-04-13 27 27 0
"2056" "26 Apr 1982" "Near Yangshuo, Guangxi, ChinaCAAC" "Hawker Siddeley Trident 2EB-266" "112/112(0)" 1982 1982-04-26 112 112 0
"2194" "30 Apr 1982" "Gulf of ThailandOkanagan Helicopters" "Sikorsky S-76C-GIMF" "13/13(0)" 1982 1982-04-30 13 13 0
"2258" "09 May 1982" "Off Aden, YemenAlyemda" "de Havilland Canada DHC-7-1037O-ACK" "47/49(0)" 1982 1982-05-09 47 49 0
"2356" "12 May 1982" "Judsonia, ArkansasMilitary - U.S. Air Force" "Lockheed C-130E Hercules64-0543" "7/7(0)" 1982 1982-05-12 7 7 0
"2455" "19 May 1982" "South Atlantic OceanMilitary - Royal British Navy" "Westland Sea King HC-4 (helicopter)ZA-294" "21/30(0)" 1982 1982-05-19 21 30 0
"2555" "25 May 1982" "Brazilia, BrazilVASP" "Boeing B-737-200PP-SMY" "2/118(0)" 1982 1982-05-25 2 118 0
"2654" "28 May 1982" "Off Natuma Island, IndonesiaPelita Air Service" "Aerospatiale 330G PumaPK-PDU" "10/10(0)" 1982 1982-05-28 10 10 0
"2754" "01 Jun 1982" "Near Songnam-si, South KoreaMilitary - Republic of South Korea Air Force" "Fairchild C-12356-4391" "53/53(0)" 1982 1982-06-01 53 53 0
"2852" "08 Jun 1982" "Near Pacatuba, BrazilVASP" "Boeing B-727-212APP-SRK" "137/137(0)" 1982 1982-06-08 137 137 0
"2950" "12 Jun 1982" "Tabatinga, BrazilTABA" "Fairchild-Hiller FH-227B-LCDPT-LBV" "44/44(0)" 1982 1982-06-12 44 44 0
"3050" "22 Jun 1982" "Bombay, IndiaAir India" "Boeing B-707-437VT-DJJ" "17/111(0)" 1982 1982-06-22 17 111 0
"3181" "24 Jun 1982" "Mount Galunggung, IndonesiaBritish Airways" "Boeing B-747G-BDXH" "0/257(0)" 1982 1982-06-24 0 257 0
"3253" "28 Jun 1982" "Southern Belarus, USSRAeroflot" "Yakovlev YAK-42CCCP-42529" "132/132(0)" 1982 1982-06-28 132 132 0
"3350" "03 Jul 1982" "Oganda, GabonAir Affaires Gabon" "Cessna 404 TitanTR-LYQ" "12/12(0)" 1982 1982-07-03 12 12 0
"3450" "06 Jul 1982" "Near Moscow, RussiaAeroflot" "Ilyushin IL-62MCCCP-86513" "90/90(0)" 1982 1982-07-06 90 90 0
"3548" "09 Jul 1982" "Kenner, LouisianaPan American World Airways" "Boeing B-727-235N4737" "145/145(8)" 1982 1982-07-09 145 145 8
"3647" "11 Jul 1982" "Jolo, PhilippinesPhilippine Air Lines" "Hawker Siddeley HS-748-209 Srs. 2RP-C1014" "4/30(0)" 1982 1982-07-11 4 30 0
"3745" "23 Jul 1982" "Castaic, CaliforniaWestern Helicopter" "Bell UH-1B Huey HelicopterN87701" "0/1(3)" 1982 1982-07-23 0 1 3
"3845" "11 Aug 1982" "Pacific OceanPan American World Airways" "Boeing B-747-121N754PA" "1/285(0)" 1982 1982-08-11 1 285 0
"3944" "12 Aug 1982" "Mindat, MyanmarBurma Airways" "de Havilland Canada DHC-6 Twin Otter 300XY-AEB" "8/8(0)" 1982 1982-08-12 8 8 0
"4043" "14 Aug 1982" "Near Managua, NicaraguaMilitary - Nicaraguan Air Force" "Arava 201223" "20/20(0)" 1982 1982-08-14 20 20 0
"4171" "14 Aug 1982" "Sukhumi, Georgia, USSRAeroflot / Aeroflot" "Let 410UVP Turbojet / Tupolev TU-134V67191 / 65836" "11/11(0)" 1982 1982-08-14 11 11 0
"4250" "01 Sep 1982" "Near Valladolid, EcuadorAerolineas Condor" "de Havilland Canada DHC-4A CaribouHC-BHZ" "44/44(0)" 1982 1982-09-01 44 44 0
"4347" "04 Sep 1982" "Rio Branco, BrazilCia Brasiliera de Tratores" "Gates Learjet 25BPT-JBQ" "10/10(0)" 1982 1982-09-04 10 10 0
"4444" "11 Sep 1982" "Near Mannheim, West GermanyMilitary - U.S. Army" "Boeing Vertol CH-47C (helicopter)74-22292" "46/46(0)" 1982 1982-09-11 46 46 0
"4543" "13 Sep 1982" "Near Malaga, SpainSpantax" "McDonnell Douglas DC-10-30CFEC-DEG" "50/394(0)" 1982 1982-09-13 50 394 0
"4640" "29 Sep 1982" "Luxembourg, LuxembourgAeroflot" "Ilyushin IL-62MCCCP-86470" "7/77(0)" 1982 1982-09-29 7 77 0
"4740" "17 Nov 1982" "Off TaiwanFar Eastern Air Transport" "Bell 212B-2311" "15/15(0)" 1982 1982-11-17 15 15 0
"4840" "29 Nov 1982" "Quetame, ColombiaAerolineas Centrales de Colombia" "de Havilland Canada DHC-6 Twin Otter 310HK-2536" "22/22(0)" 1982 1982-11-29 22 22 0
"4940" "29 Nov 1982" "Lubango, AngolaTAAG Angola Airlines" "Antonov AN-26D2-TAB" "15/15(0)" 1982 1982-11-29 15 15 0
"5040" "07 Dec 1982" "Near Pueblo, ColoradoPioneer Airlines" "Swearingen SA.227AC Metro IIIN30093" "2/2(0)" 1982 1982-12-07 2 2 0
"5163" "09 Dec 1982" "La Serena, ChileAeronor Chile" "Fairchild F-27JCC-CJE" "46/46(0)" 1982 1982-12-09 46 46 0
"5242" "09 Dec 1982" "Near San Andres de Bocay, NicaraguaMilitary - Nicaraguan Air Force" "Mil Mi-8 (helicopter)265" "84/88(0)" 1982 1982-12-09 84 88 0
"5339" "23 Dec 1982" "Rostov-on-Don, RussiaAeroflot" "Antonov AN-26CCCP-26627" "16/16(0)" 1982 1982-12-23 16 16 0
"5436" "24 Dec 1982" "Guangzhou, ChinaCAAC" "Ilyushin IL-18BB-202" "25/69(0)" 1982 1982-12-24 25 69 0
"1200" "09 Jan 1983" "Brainerd, Minnesota46826/109" "Convair 580-11AN844H" "1/33(0)" 1983 1983-01-09 1 33 0
"2195" "11 Jan 1983" "Detroit, MichiganUnited Air Lines" "McDonnell Douglas DC-8-54F37N8053U" "3/3(0)" 1983 1983-01-11 3 3 0
"3182" "16 Jan 1983" "Ankara, TurkeyTurkish Airlines (THY)" "Boeing B-727-2F2TC-JBR" "47/67(0)" 1983 1983-01-16 47 67 0
"4172" "13 Feb 1983" "Fayetteville, North CarolinaMilitary - U.S. Air Force" "Lockheed C-130H Hercules74-1693" "6/6(0)" 1983 1983-02-13 6 6 0
"5164" "09 Mar 1983" "Off Macae, BrazilAeroleo Taxi Aereo" "Bell 212PT-HJN" "11/11(0)" 1983 1983-03-09 11 11 0
"6145" "10 Mar 1983" "Near Shach Goan, AfghanistanBakhtar Afghan Airlines" "de Havilland Canada DHC-6 Twin Otter 300YA-GAZ" "19/19(0)" 1983 1983-03-10 19 19 0
"796" "11 Mar 1983" "Barquisimeto VenezuelaAvensa" "McDonnell Douglas DC-9-32YV-67C" "23/50(0)" 1983 1983-03-11 23 50 0
"868" "30 Mar 1983" "Newark, New JerseyCentral Airlines" "Learjet 25N51CA" "2/2(0)" 1983 1983-03-30 2 2 0
"962" "07 Apr 1983" "Selawik, AlaskaMunz Northern Airlines" "Britten-Norman BN-2A-8 IslanderN37MN" "2/3(0)" 1983 1983-04-07 2 3 0
"1062" "16 Apr 1983" "Near Khartoum, SudanAir Liberia" "Hawker Siddeley HS-748-329 Srs. 2AEL-AIH" "8/9(9)" 1983 1983-04-16 8 9 9
"11100" "19 Apr 1983" "Leninakan, RussiaAeroflot" "Yakovlev YAK-40CCCP-87291" "21/21(0)" 1983 1983-04-19 21 21 0
"1263" "19 Apr 1983" "Near Toba, JapanMilitary - Japan Air Self-Defence Force" "Kawasaki C-1 / Kawasaki C-158-1009/68-1015" "14/14(0)" 1983 1983-04-19 14 14 0
"1361" "26 Apr 1983" "Iwakuni AB, JapanMilitary - Japan Maritime Self Defense Force" "Shin Meiwa PS-15801" "11/14(0)" 1983 1983-04-26 11 14 0
"1459" "29 Apr 1983" "Guayaquil, EcuadorSAN Ecuador" "Sud Aviation SE-210 Caravelle VIRHC-BAT" "8/100(0)" 1983 1983-04-29 8 100 0
"1557" "30 Apr 1983" "Jacksonville, FloridaMilitary - United States Navy" "Convair CV-340141010" "15/15(0)" 1983 1983-04-30 15 15 0
"1657" "05 May 1983" "En route Miami, FL - Nassau, BahamasEastern Air Lines" "Lockheed L-1011N334EA" "0/172(0)" 1983 1983-05-05 0 172 0
"1757" "05 May 1983" "Near Ban Ta Khli, ThailandMilitary - Royal Thai Air Force" "Fairchild C-123KL4K-12/18" "30/30(0)" 1983 1983-05-05 30 30 0
"1857" "06 May 1983" "Klyuchi, RussiaMilitary - Soviet Air Force" "Antonov An-26?" "33/37(0)" 1983 1983-05-06 33 37 0
"1957" "02 Jun 1983" "Tanjung Karang, IndonesiaGaruda Indonesia Airlines" "Fokker F-28 Fellowship 3000RCPK-GFV" "3/61(0)" 1983 1983-06-02 3 61 0
"2057" "02 Jun 1983" "Cincinnati International Airport, Covington/Hebron, KentuckyAir Canada" "McDonnell Douglas DC-9-32C-FTLU" "23/46(0)" 1983 1983-06-02 23 46 0
"2196" "06 Jun 1983" "Off Quemoy, TaiwanMilitary - Republic of China Air Force" "Fairchild C-199G?" "47/47(0)" 1983 1983-06-06 47 47 0
"2259" "08 Jun 1983" "Near Cold Bay, AlaskaReeve Aleutian Airways" "Lockheed L-188C ElectraN1968R" "0/15(0)" 1983 1983-06-08 0 15 0
"2357" "16 Jun 1983" "Kauai, HawaiiMilitary - U.S. Navy" "Lockheed P-3B Orion152720" "14/14(0)" 1983 1983-06-16 14 14 0
"2456" "21 Jun 1983" "Niela, MaliAir Mali" "de Havilland Canada DHC-6 Twin Otter 300TZ-ACH" "7/7(0)" 1983 1983-06-21 7 7 0
"2556" "28 Jun 1983" "Las Vegas, NevadaMilitary - U.S. Air Force" "Lockheed C-130H Hercules74-2068" "6/6(0)" 1983 1983-06-28 6 6 0
"2655" "01 Jul 1983" "Labe, GuineaCAAK" "Ilyushin IL-62MB-889" "23/23(0)" 1983 1983-07-01 23 23 0
"2755" "11 Jul 1983" "Near Cuenca, Azuay, EcuadorTAME" "Boeing B-737-2V2HC-BIG" "119/119(0)" 1983 1983-07-11 119 119 0
"2853" "16 Jul 1983" "Off Scilly Islands, UKBritish Airways Helicopters" "Sikorsky S-61N-IIG-BEON" "20/26(0)" 1983 1983-07-16 20 26 0
"2951" "23 Jul 1983" "Gimli, Manitoba, CanadaAir Canada" "Boeing B-767-233ERC-GAUN" "0/69(0)" 1983 1983-07-23 0 69 0
"3051" "17 Aug 1983" "Grand Canyon, ArizonaLas Vegas Airlines" "Piper PA-31-350 ChieftainN88LV" "10/10(0)" 1983 1983-08-17 10 10 0
"3183" "30 Aug 1983" "Near Alma-Ata, Kazakastan, USSRAeroflot" "Tupolev TU-134ACCCP-65129" "90/90(0)" 1983 1983-08-30 90 90 0
"3254" "01 Sep 1983" "Near Sakhalin Island, RussiaKorean Airlines" "Boeing B-747-230BHL-7442" "269/269(0)" 1983 1983-09-01 269 269 0
"3351" "02 Sep 1983" "Near Smithers, British Columbia, CanadaCentral Mountain Air Services" "Britten-Norman BN-2A-21 IslanderC-GIPF" "9/9(0)" 1983 1983-09-02 9 9 0
"3451" "14 Sep 1983" "Guilin, ChinaCAAC" "Hawker Siddeley Trident 2E /  II-28B-264 / ?" "11/106(0)" 1983 1983-09-14 11 106 0
"3549" "23 Sep 1983" "Near Mina Jebel Ali, UAEGulf Air" "Boeing B-737-2P6A40-BK" "112/112(0)" 1983 1983-09-23 112 112 0
"3648" "28 Sep 1983" "Off Lanyu Island, TaiwanTaiwan Airlines" "Britten-Norman BN-2A-26 TrislanderB-11109" "10/10(0)" 1983 1983-09-28 10 10 0
"3746" "07 Oct 1983" "Aracatuba, BrazilTAM Lineas Aéreas Regional" "Embraer 110C BandeirantePP-SBH" "7/15(0)" 1983 1983-10-07 7 15 0
"3846" "08 Oct 1983" "Near Lonkin, MyanmarBurma Airways" "de Havilland Canada DHC-6 Twin Otter 300XY-AEE" "9/14(0)" 1983 1983-10-08 9 14 0
"3945" "11 Oct 1983" "Pinckneyville, IllinoisAir Illinois" "Hawker Siddeley HS-748-FAAN748LL" "10/10(0)" 1983 1983-10-11 10 10 0
"4044" "28 Oct 1983" "Middletown, PennsylvaniaPennsylvania Airlines" "Shorts 330-200N26288" "1/30(0)" 1983 1983-10-28 1 30 0
"4173" "08 Nov 1983" "Lubango, Huila, AngolaTAAG Angola Airlines" "Boeing B-737-200D2-TBN" "130/130(0)" 1983 1983-11-08 130 130 0
"4251" "23 Nov 1983" "Landsdowne House, CanadaAustin Airways" "de Havilland Canada DHC-6 Twin Otter 300C-GTLA" "4/7(0)" 1983 1983-11-23 4 7 0
"4348" "27 Nov 1983" "Madrid-Barajas, SpainAVIANCA" "Boeing B-747-283BHK-2910X" "181/192(0)" 1983 1983-11-27 181 192 0
"4445" "28 Nov 1983" "Near Enugu, NigeriaNigeria Airways" "Fokker F-28 Fellowship 20005N-ANF" "53/72(0)" 1983 1983-11-28 53 72 0
"4544" "07 Dec 1983" "Near Madrid, SpainIberia Airlines / Aviaco" "Boeing B-727-200 / DC9-32EC-CFJ/EC-CGS" "93/135(0)" 1983 1983-12-07 93 135 0
"4641" "14 Dec 1983" "Near Medellin, ColombiaTAMPA Colombia" "Boeing 707-373CHK-2401" "3/3(22)" 1983 1983-12-14 3 3 22
"4741" "17 Dec 1983" "Paulatuk, Northwest Territory, CanadaInuvik Coastal Airways" "de Havilland Canada DHC-6 Twin Otter 200C-FGJK" "2/12(0)" 1983 1983-12-17 2 12 0
"4841" "24 Dec 1983" "Leshukonskoye, RussiaAeroflot" "Antonov AN-24CCCP-46617" "44/49(0)" 1983 1983-12-24 44 49 0
"1201" "02 Jan 1984" "Amman, JordanMilitary - Royal Jordanian Air Force" "CASA 212-A3 Aviocar 100324" "13/13(0)" 1984 1984-01-02 13 13 0
"2197" "03 Jan 1984" "Novoagansk, RussiaAeroflot" "Mi-6CCCP-21006" "38/76(0)" 1984 1984-01-03 38 76 0
"3184" "09 Jan 1984" "Saint Louis, MissouriSkycraft Air Transport" "Douglas DC-3C-GSCA" "1/2(0)" 1984 1984-01-09 1 2 0
"4174" "10 Jan 1984" "Sofia, BulgariaBalkan Bulgarian Airlines" "Tupolev TU-134ALZ-TUR" "50/50(0)" 1984 1984-01-10 50 50 0
"5165" "13 Jan 1984" "Cochabamba, BoliviaNorth East Bolivian Airways" "Douglas EC-54UCP-1090" "1/3(0)" 1984 1984-01-13 1 3 0
"6146" "28 Jan 1984" "Izhevsk, RussiaAeroflot" "Antonov An-24RVCCCP-47358" "4/51(0)" 1984 1984-01-28 4 51 0
"797" "30 Jan 1984" "Terre Haute, IndianaBritt Airways" "Swearingen SA.226TC Metro IIN63Z" "3/3(0)" 1984 1984-01-30 3 3 0
"869" "16 Feb 1984" "Near Debre Zelt, EthiopiaMilitary - Ethiopian Air Force" "Antonov AN-121506" "26/38(0)" 1984 1984-02-16 26 38 0
"963" "19 Feb 1984" "Near San Gerardo, El SalvadorMilitary - Salvadoran Air Force" "Bell UH-1H / Bell UH-1H?" "28/28(0)" 1984 1984-02-19 28 28 0
"1063" "28 Feb 1984" "JFK Airport, New York, New YorkScandinavian Airlines (SAS)" "McDonnell Douglas DC-10-30LN-RKB" "0/177(0)" 1984 1984-02-28 0 177 0
"11101" "13 Mar 1984" "Barranquilla, ColombiaAerosucre Colombia" "Curtiss C-46AHK-1322P" "4/6(0)" 1984 1984-03-13 4 6 0
"1264" "16 Mar 1984" "San Borja, BoliviaLloyd Aereo Boliviano" "Fairchild F-27MCP-862" "23/23(0)" 1984 1984-03-16 23 23 0
"1362" "24 Mar 1984" "Near Rurrenabaque, BoliviaFrigorifico Reyes" "Douglas C-54CP-1206" "5/5(0)" 1984 1984-03-24 5 5 0
"1460" "24 Mar 1984" "Near Hunghae, South KoreaMilitary - U.S. Marine Corps" "Sikorsky CH-53D157132" "29/29(0)" 1984 1984-03-24 29 29 0
"1558" "31 Mar 1984" "Off  BiminiState Airlines" "Cessna 402BN44NC" "6/6(0)" 1984 1984-03-31 6 6 0
"1658" "18 Apr 1984" "Imperatriz, BrazilVOTEC / VOTEC" "Embraer 110EJ Band./Embraer 110P Band.PT-GJZ/PT-GKL" "19/35(0)" 1984 1984-04-18 19 35 0
"1758" "08 May 1984" "Elbet Beni Salama, EgyptMilitary - Egyptian Air Force" "McDonnel F-4E Phantom II?" "2/2(19)" 1984 1984-05-08 2 2 19
"1858" "30 May 1984" "Chalkhill, PennsylvaniaZantop International Airlines" "Lockheed L-188AF ElectraN5523" "4/4(0)" 1984 1984-05-30 4 4 0
"1958" "04 Jun 1984" "Windsor Locks, ConnecticutAir Continental" "Learjet 23AN101PP" "3/3(0)" 1984 1984-06-04 3 3 0
"2058" "19 Jun 1984" "Island Beach, New JerseyAir Taxi - Raco Helicopters Corp." "Aerospeciale AS-350DN5784M" "3/3(0)" 1984 1984-06-19 3 3 0
"2198" "28 Jun 1984" "Near Sao Pedro d' Aldeia, BrazilTAM Lineas Aéreas Regional" "Embraer 110C BandeirantePP-SBC" "18/18(0)" 1984 1984-06-28 18 18 0
"2260" "11 Jul 1984" "Off Buenavista, PhilippinesMilitary - Philippine Air Force" "Bell UH-1H?" "30/30(0)" 1984 1984-07-11 30 30 0
"2358" "12 Jul 1984" "Sigonella AFB, ItalyMilitary - U.S. Air Force" "Lockheed C-141B64-0624" "9/9(0)" 1984 1984-07-12 9 9 0
"2457" "21 Jul 1984" "Tau Island, American SamoaSouth Pacific Island Airways" "de Havilland Canada DHC-6 Twin Otter 300N43SP" "1/14(0)" 1984 1984-07-21 1 14 0
"2557" "02 Aug 1984" "Vieques, Puerto RicoVieques Air Link" "Britten-Norman BN-2A IslanderN589SA" "9/9(0)" 1984 1984-08-02 9 9 0
"2656" "04 Aug 1984" "Nawabshah, PakistanAeroflot" "Antonov AN-12BPCCCP-10232" "24/24(0)" 1984 1984-08-04 24 24 0
"2756" "05 Aug 1984" "Dacca, BangladeshBangladesh Biman" "Fokker F-27 Friendship 600S2-ABJ" "49/49(0)" 1984 1984-08-05 49 49 0
"2854" "11 Aug 1984" "Near Memphis, TennesseeAviation Enterprises" "Douglas DC-3N70003" "3/3(0)" 1984 1984-08-11 3 3 0
"2952" "15 Aug 1984" "Near Wamena, IndonesiaAirfast Indonesia" "Douglas C-47APK-OBC" "2/3(0)" 1984 1984-08-15 2 3 0
"3052" "24 Aug 1984" "San Luis Obispo, CaliforniaWings West Airlines / Private" "Beechcraft C99 / Rockwell 112TCN6399U/N112SM" "17/17(0)" 1984 1984-08-24 17 17 0
"3185" "30 Aug 1984" "Douala, CameroonCameroon Airlines" "Boeing B-737-2H7CTJ-CBD" "2/116(0)" 1984 1984-08-30 2 116 0
"3255" "06 Sep 1984" "Mt. Musaka, Papua, New GuineaTalair" "Britten-Norman BN-2A-20 IslanderP2-ISG" "9/11(0)" 1984 1984-09-06 9 11 0
"3352" "07 Sep 1984" "Near Naples, FloridaProvincetown - Boston Airlines" "Cessna 402CN89PB" "1/6(0)" 1984 1984-09-07 1 6 0
"3452" "11 Sep 1984" "Near the Kwango River, ZaireMMM Aero Services" "Handley Page Dart Herald 2029Q-CAH" "30/30(0)" 1984 1984-09-11 30 30 0
"3550" "16 Sep 1984" "Opole, PolandAPRL" "Antonov An-2TSP-AMK" "11/25(0)" 1984 1984-09-16 11 25 0
"3649" "18 Sep 1984" "Quito, EcuadorAECA Cargo" "McDonnell Douglas DC-8F-55HC-BKN" "4/4(49)" 1984 1984-09-18 4 4 49
"3747" "21 Sep 1984" "Near Sarakchar, AfghanistanMilitary - Russian Air Force" "Antonov AN-12?" "50/50(0)" 1984 1984-09-21 50 50 0
"3847" "09 Oct 1984" "Fort Franklin, CanadaNahanni Air Services" "de Havilland Canada DHC-6 Twin Otter 100C-FPPL" "7/7(0)" 1984 1984-10-09 7 7 0
"3946" "11 Oct 1984" "Near Omsk, RussiaAeroflot" "Tupolev TU-154BCCCP-85243" "174/179(4)" 1984 1984-10-11 174 179 4
"4045" "11 Oct 1984" "Goose Bay, Newfoundland, CanadaLabradore Airways" "de Havilland Canada DHC-6 Twin Otter 100C-FAUS" "4/4(0)" 1984 1984-10-11 4 4 0
"4175" "27 Oct 1984" "Near Kabul, AfghanistanMililtary - Soviet Air Force" "Ilyushin IL-76MCCCP-86739" "11/11(0)" 1984 1984-10-27 11 11 0
"4252" "31 Oct 1984" "Off Davao, PhilippinesVillage Airways" "Douglas C-47BRP-C138" "4/4(0)" 1984 1984-10-31 4 4 0
"4349" "20 Nov 1984" "Loja, PeruTAME" "de Havilland Canada DHC-6 Twin Otter 300FAE-446" "14/14(0)" 1984 1984-11-20 14 14 0
"4446" "04 Dec 1984" "Near Kostroma, USSRAeroflot" "LET 410 MCCCP-67225" "17/17(0)" 1984 1984-12-04 17 17 0
"4545" "06 Dec 1984" "Jacksonville, FloridaProvincetown - Boston Airlines" "Embraer 110P1 BandeiranteN96PB" "13/13(0)" 1984 1984-12-06 13 13 0
"4642" "19 Dec 1984" "Near Jaen, PeruMilitary - Fuerza Aérea del Peru" "de Havilland Canada DHC-6 Twin Otter 300FAP-307" "21/21(0)" 1984 1984-12-19 21 21 0
"4742" "22 Dec 1984" "Near Bhojpur, NepalRoyal Nepal Airlines" "de Havilland Canada DHC-6 Twin Otter 3009N-ABH" "15/23(0)" 1984 1984-12-22 15 23 0
"4842" "23 Dec 1984" "Near Kranoyarsk, RussiaAeroflot" "Tupolev TU-154B-2CCCP-85338" "110/111(0)" 1984 1984-12-23 110 111 0
"1202" "01 Jan 1985" "Near La Paz, BoliviaEastern Air Lines" "Boeing B-727-225 AdvN819EA" "29/29(0)" 1985 1985-01-01 29 29 0
"2199" "09 Jan 1985" "Kansas City, KansasTPI International Airways" "Lockheed L-188AF ElectraN357Q" "3/3(0)" 1985 1985-01-09 3 3 0
"3186" "18 Jan 1985" "Jinan, ChinaCAAC" "Antonov AN-24BB-434" "38/41(0)" 1985 1985-01-18 38 41 0
"4176" "19 Jan 1985" "Havana, CubaCubana de Aviacion" "Ilyushin IL-18DCU-T899" "38/38(0)" 1985 1985-01-19 38 38 0
"5166" "20 Jan 1985" "Carson, New MexicoAir Taxi - EMS" "Bell 206 L-1N40TE" "3/3(0)" 1985 1985-01-20 3 3 0
"6147" "21 Jan 1985" "Reno, NevadaGalaxy Airlines" "Lockheed L-188A ElectraN5532" "70/71(0)" 1985 1985-01-21 70 71 0
"798" "22 Jan 1985" "Off Puerto Castilla, HondurasMilitary - U.S. Air Force" "Lockheed C-130A56-0501" "21/21(0)" 1985 1985-01-22 21 21 0
"870" "23 Jan 1985" "Near Buga, ColombiaAIRES Colombia" "Embraer 110P1 BandeiranteHK-2638" "17/17(0)" 1985 1985-01-23 17 17 0
"964" "23 Jan 1985" "Cerro el Plateado, ColombiaAerolineas Centrales de Colombia" "de Havilland Canada DHC-6 Twin Otter 300HK-1910" "23/23(0)" 1985 1985-01-23 23 23 0
"1064" "01 Feb 1985" "Minsk, Belarus, USSRAeroflot" "Tupolev TU-134ACCCP-65910" "58/80(0)" 1985 1985-02-01 58 80 0
"11102" "04 Feb 1985" "Soldotna, AlaskaNorth Pacific Airlines" "Beech Queen Air 65-A80N50NP" "9/9(0)" 1985 1985-02-04 9 9 0
"1265" "19 Feb 1985" "300 nm NW of San Francisco, CaliforniaChina Airlines (Taiwan)" "Boeing B-747-SP-09N4522V" "0/274(0)" 1985 1985-02-19 0 274 0
"1363" "19 Feb 1985" "Near Durango, Vizcaya, SpainIberia Airlines" "Boeing B-727-256EC-DDU" "148/148(0)" 1985 1985-02-19 148 148 0
"1461" "22 Feb 1985" "Timbuktu, MaliAir Mali" "Antonov AN-24VTZ-ACT" "50/51(0)" 1985 1985-02-22 50 51 0
"1559" "25 Feb 1985" "Near Valdez, AlaskaMilitary - U.S. Air Force" "Boeing RC-135T55-3121" "3/3(0)" 1985 1985-02-25 3 3 0
"1659" "12 Mar 1985" "Fort Hood, TexasMilitary - U.S. Air Force" "Lockheed C-130E Hercules64-0549" "6/6(0)" 1985 1985-03-12 6 6 0
"1759" "28 Mar 1985" "Near Florencia, ColombiaSATENA" "Fokker F-28 Fellowship 3000FAC-1140" "46/46(0)" 1985 1985-03-28 46 46 0
"1859" "11 Apr 1985" "Salta, ArgentinaYPF" "HS-125-700BLV-ALW" "7/7(0)" 1985 1985-04-11 7 7 0
"1959" "15 Apr 1985" "Near Phuket, ThailandThai Airways" "Boeing B-737-200HS-TBB" "11/11(0)" 1985 1985-04-15 11 11 0
"2059" "16 Apr 1985" "Las Cruces, New MexicoAmerican Airlines" "Boeing B-727-227N718AA" "0/89(0)" 1985 1985-04-16 0 89 0
"21100" "20 Apr 1985" "Kulusuk, GreenlandAeronica" "Fokker F-27 Friendship 100YN-BZF" "2/5(0)" 1985 1985-04-20 2 5 0
"2261" "20 Apr 1985" "Santa Rosa, BoliviaCarga Aereo Transportada" "Convair CV-440CP-1489" "4/4(0)" 1985 1985-04-20 4 4 0
"2359" "03 May 1985" "Near L'vov, Ukraine, USSRAeroflot / Soviet Air Force" "Tupolev TU-134A / Antonov An-26CCCP65856/26492" "76/76(0)" 1985 1985-05-03 76 76 0
"2458" "06 May 1985" "Off Tanegashima, JapanMilitary - U.S. Marine Corps" "CH-53D157138" "17/17(0)" 1985 1985-05-06 17 17 0
"2558" "28 May 1985" "Cabimas, VenezuelaAvensa" "Convair CV-580YV-84C" "2/13(0)" 1985 1985-05-28 2 13 0
"2657" "31 May 1985" "Nashville, TennesseeGeneral Aviation Inc." "Grumman G-159 Gulfstream IN181TG" "2/2(0)" 1985 1985-05-31 2 2 0
"2757" "14 Jun 1985" "Athens, GreeceTrans World Airlines" "Boeing B-727-231N64339" "1/153(0)" 1985 1985-06-14 1 153 0
"2855" "23 Jun 1985" "Juara, BrazilTABA" "Embraer 110P BandeirantePT-GJN" "17/17(0)" 1985 1985-06-23 17 17 0
"2953" "23 Jun 1985" "Atlantic Ocean, 110 miles West of IrelandAir India" "Boeing B-747-237BVT-EFO" "329/329(0)" 1985 1985-06-23 329 329 0
